duplicate_id;duplicate_reason
19692;duplicate_aboabo_mkt_flows                                                                          
19228;duplicate_aboabo_mkt_flows                                                                          
11226;duplicate_aboabo_mkt_flows                                                                          
11236;duplicate_aboabo_mkt_flows                                                                          
11237;duplicate_aboabo_mkt_flows                                                                          
23693;duplicate_aboabo_mkt_flows                                                                          
35586;duplicate_aboabo_mkt_flows                                                                          
31328;duplicate_aboabo_mkt_flows                                                                          
36631;duplicate_aboabo_mkt_flows                                                                          
30143;duplicate_aboabo_mkt_flows                                                                          
30142;duplicate_aboabo_mkt_flows                                                                          
16761;duplicate_aboabo_mkt_flows                                                                          
16760;duplicate_aboabo_mkt_flows                                                                          
16762;duplicate_aboabo_mkt_flows                                                                          
13809;duplicate_aboabo_mkt_flows                                                                          
3879;duplicate_aboabo_mkt_flows                                                                          
18352;duplicate_aboabo_mkt_flows                                                                          
18763;duplicate_aboabo_mkt_flows                                                                          
3002;duplicate_aboabo_mkt_flows                                                                          
3878;duplicate_aboabo_mkt_flows                                                                          
3107;duplicate_aboabo_mkt_flows                                                                          
3106;duplicate_aboabo_mkt_flows                                                                          
18462;duplicate_aboabo_mkt_flows                                                                          
3102;duplicate_aboabo_mkt_flows                                                                          
15291;duplicate_aboabo_mkt_flows                                                                          
16751;duplicate_aboabo_mkt_flows                                                                          
12475;duplicate_aboabo_mkt_flows                                                                          
12476;duplicate_aboabo_mkt_flows                                                                          
4434;duplicate_aboabo_mkt_flows                                                                          
5360;duplicate_aboabo_mkt_flows                                                                          
4432;duplicate_aboabo_mkt_flows                                                                          
22148;duplicate_aboabo_mkt_flows                                                                          
22883;duplicate_aboabo_mkt_flows                                                                          
28348;duplicate_aboabo_mkt_flows                                                                          
7513;duplicate_aboabo_mkt_flows                                                                          
22554;duplicate_aboabo_mkt_flows                                                                          
22885;duplicate_aboabo_mkt_flows                                                                          
28344;duplicate_aboabo_mkt_flows                                                                          
5774;duplicate_aboabo_mkt_flows                                                                          
16409;duplicate_aboabo_mkt_flows                                                                          
16717;duplicate_aboabo_mkt_flows                                                                          
19598;duplicate_aboabo_mkt_flows                                                                          
16769;duplicate_aboabo_mkt_flows                                                                          
18874;duplicate_aboabo_mkt_flows                                                                          
33265;duplicate_aboabo_mkt_flows                                                                          
33264;duplicate_aboabo_mkt_flows                                                                          
30449;duplicate_aboabo_mkt_flows                                                                          
3235;duplicate_aboabo_mkt_flows                                                                          
27768;duplicate_aboabo_mkt_flows                                                                          
15203;duplicate_aboabo_mkt_flows                                                                          
19593;duplicate_aboabo_mkt_flows                                                                          
23570;duplicate_aboabo_mkt_flows                                                                          
24172;duplicate_aboabo_mkt_flows                                                                          
24178;duplicate_aboabo_mkt_flows                                                                          
36451;duplicate_aboabo_mkt_flows                                                                          
24176;duplicate_aboabo_mkt_flows                                                                          
24180;duplicate_aboabo_mkt_flows                                                                          
23567;duplicate_aboabo_mkt_flows                                                                          
24173;duplicate_aboabo_mkt_flows                                                                          
24177;duplicate_aboabo_mkt_flows                                                                          
24179;duplicate_aboabo_mkt_flows                                                                          
19206;duplicate_aboabo_mkt_flows                                                                          
29219;duplicate_aboabo_mkt_flows                                                                          
29220;duplicate_aboabo_mkt_flows                                                                          
20317;duplicate_aboabo_mkt_flows                                                                          
20142;duplicate_aboabo_mkt_flows                                                                          
29221;duplicate_aboabo_mkt_flows                                                                          
14138;duplicate_aboabo_mkt_flows                                                                          
14395;duplicate_aboabo_mkt_flows                                                                          
14398;duplicate_aboabo_mkt_flows                                                                          
17640;duplicate_aboabo_mkt_flows                                                                          
12139;duplicate_aboabo_mkt_flows                                                                          
17638;duplicate_aboabo_mkt_flows                                                                          
3829;duplicate_aboabo_mkt_flows                                                                          
12142;duplicate_aboabo_mkt_flows                                                                          
15387;duplicate_aboabo_mkt_flows                                                                          
36711;duplicate_aboabo_mkt_flows                                                                          
36712;duplicate_aboabo_mkt_flows                                                                          
3489;duplicate_aboabo_mkt_flows                                                                          
3492;duplicate_aboabo_mkt_flows                                                                          
16835;duplicate_aboabo_mkt_flows                                                                          
38721;duplicate_aboabo_mkt_flows                                                                          
38798;duplicate_aboabo_mkt_flows                                                                          
3612;duplicate_aboabo_mkt_flows                                                                          
36590;duplicate_aboabo_mkt_flows                                                                          
17612;duplicate_aboabo_mkt_flows                                                                          
15220;duplicate_aboabo_mkt_flows                                                                          
25255;duplicate_aboabo_mkt_flows                                                                          
29911;duplicate_aboabo_mkt_flows                                                                          
29909;duplicate_aboabo_mkt_flows                                                                          
29908;duplicate_aboabo_mkt_flows                                                                          
30024;duplicate_aboabo_mkt_flows                                                                          
30025;duplicate_aboabo_mkt_flows                                                                          
22046;duplicate_aboabo_mkt_flows                                                                          
4397;duplicate_aboabo_mkt_flows                                                                          
4403;duplicate_aboabo_mkt_flows                                                                          
3660;duplicate_aboabo_mkt_flows                                                                          
3653;duplicate_aboabo_mkt_flows                                                                          
3656;duplicate_aboabo_mkt_flows                                                                          
36480;duplicate_aboabo_mkt_flows                                                                          
29105;duplicate_aboabo_mkt_flows                                                                          
29106;duplicate_aboabo_mkt_flows                                                                          
29100;duplicate_aboabo_mkt_flows                                                                          
29101;duplicate_aboabo_mkt_flows                                                                          
29102;duplicate_aboabo_mkt_flows                                                                          
29104;duplicate_aboabo_mkt_flows                                                                          
29107;duplicate_aboabo_mkt_flows                                                                          
14191;duplicate_aboabo_mkt_flows                                                                          
16024;duplicate_aboabo_mkt_flows                                                                          
16015;duplicate_aboabo_mkt_flows                                                                          
36497;duplicate_aboabo_mkt_flows                                                                          
36495;duplicate_aboabo_mkt_flows                                                                          
36496;duplicate_aboabo_mkt_flows                                                                          
30252;duplicate_aboabo_mkt_flows                                                                          
30016;duplicate_aboabo_mkt_flows                                                                          
30017;duplicate_aboabo_mkt_flows                                                                          
30019;duplicate_aboabo_mkt_flows                                                                          
30018;duplicate_aboabo_mkt_flows                                                                          
16088;duplicate_aboabo_mkt_flows                                                                          
3975;duplicate_aboabo_mkt_flows                                                                          
10035;duplicate_aboabo_mkt_flows                                                                          
10030;duplicate_aboabo_mkt_flows                                                                          
35198;duplicate_aboabo_mkt_flows                                                                          
24247;duplicate_aboabo_mkt_flows                                                                          
30005;duplicate_aboabo_mkt_flows                                                                          
30008;duplicate_aboabo_mkt_flows                                                                          
30009;duplicate_aboabo_mkt_flows                                                                          
30010;duplicate_aboabo_mkt_flows                                                                          
15491;duplicate_aboabo_mkt_flows                                                                          
15492;duplicate_aboabo_mkt_flows                                                                          
30136;duplicate_aboabo_mkt_flows                                                                          
30137;duplicate_aboabo_mkt_flows                                                                          
17650;duplicate_aboabo_mkt_flows                                                                          
17649;duplicate_aboabo_mkt_flows                                                                          
17439;duplicate_aboabo_mkt_flows                                                                          
17440;duplicate_aboabo_mkt_flows                                                                          
15248;duplicate_aboabo_mkt_flows                                                                          
21685;duplicate_aboabo_mkt_flows                                                                          
22377;duplicate_aboabo_mkt_flows                                                                          
16820;duplicate_aboabo_mkt_flows                                                                          
16819;duplicate_aboabo_mkt_flows                                                                          
16453;duplicate_aboabo_mkt_flows                                                                          
15026;duplicate_aboabo_mkt_flows                                                                          
35195;duplicate_aboabo_mkt_flows                                                                          
35205;duplicate_aboabo_mkt_flows                                                                          
35206;duplicate_aboabo_mkt_flows                                                                          
10699;duplicate_aboabo_mkt_flows                                                                          
10697;duplicate_aboabo_mkt_flows                                                                          
10698;duplicate_aboabo_mkt_flows                                                                          
1059;duplicate_aboabo_mkt_flows                                                                          
15606;duplicate_aboabo_mkt_flows                                                                          
17225;duplicate_aboabo_mkt_flows                                                                          
10976;duplicate_aboabo_mkt_flows                                                                          
10793;duplicate_aboabo_mkt_flows                                                                          
11110;duplicate_aboabo_mkt_flows                                                                          
10974;duplicate_aboabo_mkt_flows                                                                          
36634;duplicate_aboabo_mkt_flows                                                                          
4273;duplicate_aboabo_mkt_flows                                                                          
20351;duplicate_aboabo_mkt_flows                                                                          
20353;duplicate_aboabo_mkt_flows                                                                          
19686;duplicate_aboabo_mkt_flows                                                                          
19235;duplicate_aboabo_mkt_flows                                                                          
16460;duplicate_aboabo_mkt_flows                                                                          
16357;duplicate_aboabo_mkt_flows                                                                          
16426;duplicate_aboabo_mkt_flows                                                                          
16374;duplicate_aboabo_mkt_flows                                                                          
30154;duplicate_aboabo_mkt_flows                                                                          
1033;duplicate_aboabo_mkt_flows                                                                          
51;duplicate_aboabo_mkt_flows                                                                          
4679;duplicate_aboabo_mkt_flows                                                                          
4690;duplicate_aboabo_mkt_flows                                                                          
81;duplicate_aboabo_mkt_flows                                                                          
80;duplicate_aboabo_mkt_flows                                                                          
93;duplicate_aboabo_mkt_flows                                                                          
5290;duplicate_aboabo_mkt_flows                                                                          
4758;duplicate_aboabo_mkt_flows                                                                          
1376;duplicate_aboabo_mkt_flows                                                                          
186;duplicate_aboabo_mkt_flows                                                                          
1409;duplicate_aboabo_mkt_flows                                                                          
1408;duplicate_aboabo_mkt_flows                                                                          
5534;duplicate_aboabo_mkt_flows                                                                          
290;duplicate_aboabo_mkt_flows                                                                          
1685;duplicate_aboabo_mkt_flows                                                                          
4842;duplicate_aboabo_mkt_flows                                                                          
4801;duplicate_aboabo_mkt_flows                                                                          
1561;duplicate_aboabo_mkt_flows                                                                          
2365;duplicate_aboabo_mkt_flows                                                                          
406;duplicate_aboabo_mkt_flows                                                                          
444;duplicate_aboabo_mkt_flows                                                                          
446;duplicate_aboabo_mkt_flows                                                                          
9754;duplicate_aboabo_mkt_flows                                                                          
505;duplicate_aboabo_mkt_flows                                                                          
571;duplicate_aboabo_mkt_flows                                                                          
572;duplicate_aboabo_mkt_flows                                                                          
1798;duplicate_aboabo_mkt_flows                                                                          
1808;duplicate_aboabo_mkt_flows                                                                          
16028;duplicate_aboabo_mkt_flows                                                                          
13688;duplicate_aboabo_mkt_flows                                                                          
11819;duplicate_aboabo_mkt_flows                                                                          
11851;duplicate_aboabo_mkt_flows                                                                          
16099;duplicate_aboabo_mkt_flows                                                                          
11924;duplicate_aboabo_mkt_flows                                                                          
11925;duplicate_aboabo_mkt_flows                                                                          
11946;duplicate_aboabo_mkt_flows                                                                          
16104;duplicate_aboabo_mkt_flows                                                                          
16114;duplicate_aboabo_mkt_flows                                                                          
12886;duplicate_aboabo_mkt_flows                                                                          
13455;duplicate_aboabo_mkt_flows                                                                          
16127;duplicate_aboabo_mkt_flows                                                                          
16268;duplicate_aboabo_mkt_flows                                                                          
15502;duplicate_aboabo_mkt_flows                                                                          
15507;duplicate_aboabo_mkt_flows                                                                          
15514;duplicate_aboabo_mkt_flows                                                                          
15754;duplicate_aboabo_mkt_flows                                                                          
15735;duplicate_aboabo_mkt_flows                                                                          
11446;duplicate_aboabo_mkt_flows                                                                          
11444;duplicate_aboabo_mkt_flows                                                                          
11445;duplicate_aboabo_mkt_flows                                                                          
15731;duplicate_aboabo_mkt_flows                                                                          
15327;duplicate_aboabo_mkt_flows                                                                          
15328;duplicate_aboabo_mkt_flows                                                                          
27213;duplicate_aboabo_mkt_flows                                                                          
24363;duplicate_aboabo_mkt_flows                                                                          
18603;duplicate_aboabo_mkt_flows                                                                          
19072;duplicate_aboabo_mkt_flows                                                                          
27385;duplicate_aboabo_mkt_flows                                                                          
27416;duplicate_aboabo_mkt_flows                                                                          
27417;duplicate_aboabo_mkt_flows                                                                          
25617;duplicate_aboabo_mkt_flows                                                                          
21058;duplicate_aboabo_mkt_flows                                                                          
18854;duplicate_aboabo_mkt_flows                                                                          
18897;duplicate_aboabo_mkt_flows                                                                          
18898;duplicate_aboabo_mkt_flows                                                                          
19107;duplicate_aboabo_mkt_flows                                                                          
19125;duplicate_aboabo_mkt_flows                                                                          
27439;duplicate_aboabo_mkt_flows                                                                          
21387;duplicate_aboabo_mkt_flows                                                                          
19099;duplicate_aboabo_mkt_flows                                                                          
27455;duplicate_aboabo_mkt_flows                                                                          
25713;duplicate_aboabo_mkt_flows                                                                          
25718;duplicate_aboabo_mkt_flows                                                                          
25723;duplicate_aboabo_mkt_flows                                                                          
25301;duplicate_aboabo_mkt_flows                                                                          
25824;duplicate_aboabo_mkt_flows                                                                          
26214;duplicate_aboabo_mkt_flows                                                                          
27521;duplicate_aboabo_mkt_flows                                                                          
25816;duplicate_aboabo_mkt_flows                                                                          
26149;duplicate_aboabo_mkt_flows                                                                          
34803;duplicate_aboabo_mkt_flows                                                                          
28586;duplicate_aboabo_mkt_flows                                                                          
28587;duplicate_aboabo_mkt_flows                                                                          
35967;duplicate_aboabo_mkt_flows                                                                          
33070;duplicate_aboabo_mkt_flows                                                                          
34845;duplicate_aboabo_mkt_flows                                                                          
34844;duplicate_aboabo_mkt_flows                                                                          
28647;duplicate_aboabo_mkt_flows                                                                          
36033;duplicate_aboabo_mkt_flows                                                                          
36323;duplicate_aboabo_mkt_flows                                                                          
33277;duplicate_aboabo_mkt_flows                                                                          
33301;duplicate_aboabo_mkt_flows                                                                          
33634;duplicate_aboabo_mkt_flows                                                                          
33633;duplicate_aboabo_mkt_flows                                                                          
33651;duplicate_aboabo_mkt_flows                                                                          
33791;duplicate_aboabo_mkt_flows                                                                          
34879;duplicate_aboabo_mkt_flows                                                                          
34875;duplicate_aboabo_mkt_flows                                                                          
34881;duplicate_aboabo_mkt_flows                                                                          
28776;duplicate_aboabo_mkt_flows                                                                          
28777;duplicate_aboabo_mkt_flows                                                                          
32703;duplicate_aboabo_mkt_flows                                                                          
32183;duplicate_aboabo_mkt_flows                                                                          
33790;duplicate_aboabo_mkt_flows                                                                          
33780;duplicate_aboabo_mkt_flows                                                                          
34299;duplicate_aboabo_mkt_flows                                                                          
33833;duplicate_aboabo_mkt_flows                                                                          
36195;duplicate_aboabo_mkt_flows                                                                          
36198;duplicate_aboabo_mkt_flows                                                                          
27223;flows_recorded_at_busstations                                                                       
27224;flows_recorded_at_busstations                                                                       
27225;flows_recorded_at_busstations                                                                       
27226;flows_recorded_at_busstations                                                                       
27227;flows_recorded_at_busstations                                                                       
27228;flows_recorded_at_busstations                                                                       
27229;flows_recorded_at_busstations                                                                       
27230;flows_recorded_at_busstations                                                                       
27231;flows_recorded_at_busstations                                                                       
27232;flows_recorded_at_busstations                                                                       
27233;flows_recorded_at_busstations                                                                       
27234;flows_recorded_at_busstations                                                                       
27235;flows_recorded_at_busstations                                                                       
27236;flows_recorded_at_busstations                                                                       
27237;flows_recorded_at_busstations                                                                       
27238;flows_recorded_at_busstations                                                                       
27239;flows_recorded_at_busstations                                                                       
27240;flows_recorded_at_busstations                                                                       
27241;flows_recorded_at_busstations                                                                       
27242;flows_recorded_at_busstations                                                                       
27243;flows_recorded_at_busstations                                                                       
27244;flows_recorded_at_busstations                                                                       
27245;flows_recorded_at_busstations                                                                       
27246;flows_recorded_at_busstations                                                                       
27247;flows_recorded_at_busstations                                                                       
27248;flows_recorded_at_busstations                                                                       
27249;flows_recorded_at_busstations                                                                       
27250;flows_recorded_at_busstations                                                                       
27251;flows_recorded_at_busstations                                                                       
27252;flows_recorded_at_busstations                                                                       
27253;flows_recorded_at_busstations                                                                       
27254;flows_recorded_at_busstations                                                                       
27255;flows_recorded_at_busstations                                                                       
27256;flows_recorded_at_busstations                                                                       
27257;flows_recorded_at_busstations                                                                       
27258;flows_recorded_at_busstations                                                                       
27259;flows_recorded_at_busstations                                                                       
27260;flows_recorded_at_busstations                                                                       
27261;flows_recorded_at_busstations                                                                       
27262;flows_recorded_at_busstations                                                                       
27263;flows_recorded_at_busstations                                                                       
27264;flows_recorded_at_busstations                                                                       
27265;flows_recorded_at_busstations                                                                       
27266;flows_recorded_at_busstations                                                                       
27267;flows_recorded_at_busstations                                                                       
27268;flows_recorded_at_busstations                                                                       
27269;flows_recorded_at_busstations                                                                       
27270;flows_recorded_at_busstations                                                                       
27271;flows_recorded_at_busstations                                                                       
27272;flows_recorded_at_busstations                                                                       
27273;flows_recorded_at_busstations                                                                       
27274;flows_recorded_at_busstations                                                                       
27275;flows_recorded_at_busstations                                                                       
27276;flows_recorded_at_busstations                                                                       
27277;flows_recorded_at_busstations                                                                       
27278;flows_recorded_at_busstations                                                                       
27279;flows_recorded_at_busstations                                                                       
27280;flows_recorded_at_busstations                                                                       
27281;flows_recorded_at_busstations                                                                       
27282;flows_recorded_at_busstations                                                                       
27283;flows_recorded_at_busstations                                                                       
27284;flows_recorded_at_busstations                                                                       
27285;flows_recorded_at_busstations                                                                       
27286;flows_recorded_at_busstations                                                                       
27287;flows_recorded_at_busstations                                                                       
27288;flows_recorded_at_busstations                                                                       
27289;flows_recorded_at_busstations                                                                       
27290;flows_recorded_at_busstations                                                                       
27291;flows_recorded_at_busstations                                                                       
27292;flows_recorded_at_busstations                                                                       
27293;flows_recorded_at_busstations                                                                       
27294;flows_recorded_at_busstations                                                                       
27295;flows_recorded_at_busstations                                                                       
27296;flows_recorded_at_busstations                                                                       
27297;flows_recorded_at_busstations                                                                       
27298;flows_recorded_at_busstations                                                                       
27299;flows_recorded_at_busstations                                                                       
27300;flows_recorded_at_busstations                                                                       
27301;flows_recorded_at_busstations                                                                       
27302;flows_recorded_at_busstations                                                                       
27303;flows_recorded_at_busstations                                                                       
27304;flows_recorded_at_busstations                                                                       
27305;flows_recorded_at_busstations                                                                       
27306;flows_recorded_at_busstations                                                                       
27307;flows_recorded_at_busstations                                                                       
27308;flows_recorded_at_busstations                                                                       
27309;flows_recorded_at_busstations                                                                       
27310;flows_recorded_at_busstations                                                                       
27311;flows_recorded_at_busstations                                                                       
27312;flows_recorded_at_busstations                                                                       
27313;flows_recorded_at_busstations                                                                       
27314;flows_recorded_at_busstations                                                                       
27315;flows_recorded_at_busstations                                                                       
27316;flows_recorded_at_busstations                                                                       
27317;flows_recorded_at_busstations                                                                       
27318;flows_recorded_at_busstations                                                                       
27319;flows_recorded_at_busstations                                                                       
27320;flows_recorded_at_busstations                                                                       
27321;flows_recorded_at_busstations                                                                       
27322;flows_recorded_at_busstations                                                                       
27323;flows_recorded_at_busstations                                                                       
27324;flows_recorded_at_busstations                                                                       
27325;flows_recorded_at_busstations                                                                       
27326;flows_recorded_at_busstations                                                                       
27327;flows_recorded_at_busstations                                                                       
27328;flows_recorded_at_busstations                                                                       
27329;flows_recorded_at_busstations                                                                       
27330;flows_recorded_at_busstations                                                                       
27331;flows_recorded_at_busstations                                                                       
27332;flows_recorded_at_busstations                                                                       
27333;flows_recorded_at_busstations                                                                       
27334;flows_recorded_at_busstations                                                                       
27335;flows_recorded_at_busstations                                                                       
27336;flows_recorded_at_busstations                                                                       
27337;flows_recorded_at_busstations                                                                       
27338;flows_recorded_at_busstations                                                                       
27339;flows_recorded_at_busstations                                                                       
27340;flows_recorded_at_busstations                                                                       
27341;flows_recorded_at_busstations                                                                       
27342;flows_recorded_at_busstations                                                                       
27343;flows_recorded_at_busstations                                                                       
27344;flows_recorded_at_busstations                                                                       
27345;flows_recorded_at_busstations                                                                       
27346;flows_recorded_at_busstations                                                                       
27347;flows_recorded_at_busstations                                                                       
27348;flows_recorded_at_busstations                                                                       
27349;flows_recorded_at_busstations                                                                       
27350;flows_recorded_at_busstations                                                                       
27351;flows_recorded_at_busstations                                                                       
27352;flows_recorded_at_busstations                                                                       
27353;flows_recorded_at_busstations                                                                       
27354;flows_recorded_at_busstations                                                                       
27355;flows_recorded_at_busstations                                                                       
27356;flows_recorded_at_busstations                                                                       
27357;flows_recorded_at_busstations                                                                       
27358;flows_recorded_at_busstations                                                                       
27359;flows_recorded_at_busstations                                                                       
27360;flows_recorded_at_busstations                                                                       
27361;flows_recorded_at_busstations                                                                       
27362;flows_recorded_at_busstations                                                                       
27363;flows_recorded_at_busstations                                                                       
27364;flows_recorded_at_busstations                                                                       
27365;flows_recorded_at_busstations                                                                       
27366;flows_recorded_at_busstations                                                                       
27367;flows_recorded_at_busstations                                                                       
27368;flows_recorded_at_busstations                                                                       
27369;flows_recorded_at_busstations                                                                       
27370;flows_recorded_at_busstations                                                                       
27371;flows_recorded_at_busstations                                                                       
27372;flows_recorded_at_busstations                                                                       
27373;flows_recorded_at_busstations                                                                       
27374;flows_recorded_at_busstations                                                                       
27375;flows_recorded_at_busstations                                                                       
27377;flows_recorded_at_busstations                                                                       
27378;flows_recorded_at_busstations                                                                       
27380;flows_recorded_at_busstations                                                                       
27381;flows_recorded_at_busstations                                                                       
27383;flows_recorded_at_busstations                                                                       
27386;flows_recorded_at_busstations                                                                       
27387;flows_recorded_at_busstations                                                                       
27389;flows_recorded_at_busstations                                                                       
27391;flows_recorded_at_busstations                                                                       
37645;flows_recorded_at_busstations                                                                       
37646;flows_recorded_at_busstations                                                                       
37647;flows_recorded_at_busstations                                                                       
37648;flows_recorded_at_busstations                                                                       
37649;flows_recorded_at_busstations                                                                       
37650;flows_recorded_at_busstations                                                                       
37651;flows_recorded_at_busstations                                                                       
37652;flows_recorded_at_busstations                                                                       
37653;flows_recorded_at_busstations                                                                       
37654;flows_recorded_at_busstations                                                                       
37655;flows_recorded_at_busstations                                                                       
37656;flows_recorded_at_busstations                                                                       
37657;flows_recorded_at_busstations                                                                       
37658;flows_recorded_at_busstations                                                                       
37659;flows_recorded_at_busstations                                                                       
37660;flows_recorded_at_busstations                                                                       
37661;flows_recorded_at_busstations                                                                       
37662;flows_recorded_at_busstations                                                                       
37663;flows_recorded_at_busstations                                                                       
37664;flows_recorded_at_busstations                                                                       
37665;flows_recorded_at_busstations                                                                       
37666;flows_recorded_at_busstations                                                                       
37667;flows_recorded_at_busstations                                                                       
37668;flows_recorded_at_busstations                                                                       
37669;flows_recorded_at_busstations                                                                       
37670;flows_recorded_at_busstations                                                                       
37671;flows_recorded_at_busstations                                                                       
37672;flows_recorded_at_busstations                                                                       
37673;flows_recorded_at_busstations                                                                       
37674;flows_recorded_at_busstations                                                                       
37675;flows_recorded_at_busstations                                                                       
37676;flows_recorded_at_busstations                                                                       
37677;flows_recorded_at_busstations                                                                       
37678;flows_recorded_at_busstations                                                                       
37679;flows_recorded_at_busstations                                                                       
37680;flows_recorded_at_busstations                                                                       
37681;flows_recorded_at_busstations                                                                       
37682;flows_recorded_at_busstations                                                                       
37683;flows_recorded_at_busstations                                                                       
37684;flows_recorded_at_busstations                                                                       
37685;flows_recorded_at_busstations                                                                       
37686;flows_recorded_at_busstations                                                                       
37687;flows_recorded_at_busstations                                                                       
37688;flows_recorded_at_busstations                                                                       
37689;flows_recorded_at_busstations                                                                       
37690;flows_recorded_at_busstations                                                                       
37691;flows_recorded_at_busstations                                                                       
37692;flows_recorded_at_busstations                                                                       
37693;flows_recorded_at_busstations                                                                       
37694;flows_recorded_at_busstations                                                                       
37695;flows_recorded_at_busstations                                                                       
37696;flows_recorded_at_busstations                                                                       
37697;flows_recorded_at_busstations                                                                       
37698;flows_recorded_at_busstations                                                                       
37699;flows_recorded_at_busstations                                                                       
37700;flows_recorded_at_busstations                                                                       
37701;flows_recorded_at_busstations                                                                       
37702;flows_recorded_at_busstations                                                                       
37703;flows_recorded_at_busstations                                                                       
37704;flows_recorded_at_busstations                                                                       
37705;flows_recorded_at_busstations                                                                       
37706;flows_recorded_at_busstations                                                                       
37707;flows_recorded_at_busstations                                                                       
37708;flows_recorded_at_busstations                                                                       
37709;flows_recorded_at_busstations                                                                       
37710;flows_recorded_at_busstations                                                                       
37711;flows_recorded_at_busstations                                                                       
37712;flows_recorded_at_busstations                                                                       
37713;flows_recorded_at_busstations                                                                       
37714;flows_recorded_at_busstations                                                                       
37715;flows_recorded_at_busstations                                                                       
37716;flows_recorded_at_busstations                                                                       
37717;flows_recorded_at_busstations                                                                       
37718;flows_recorded_at_busstations                                                                       
37719;flows_recorded_at_busstations                                                                       
37720;flows_recorded_at_busstations                                                                       
37721;flows_recorded_at_busstations                                                                       
37722;flows_recorded_at_busstations                                                                       
37723;flows_recorded_at_busstations                                                                       
37724;flows_recorded_at_busstations                                                                       
37725;flows_recorded_at_busstations                                                                       
37726;flows_recorded_at_busstations                                                                       
37727;flows_recorded_at_busstations                                                                       
37728;flows_recorded_at_busstations                                                                       
37729;flows_recorded_at_busstations                                                                       
37730;flows_recorded_at_busstations                                                                       
37731;flows_recorded_at_busstations                                                                       
37732;flows_recorded_at_busstations                                                                       
37733;flows_recorded_at_busstations                                                                       
37734;flows_recorded_at_busstations                                                                       
37735;flows_recorded_at_busstations                                                                       
37736;flows_recorded_at_busstations                                                                       
37737;flows_recorded_at_busstations                                                                       
37738;flows_recorded_at_busstations                                                                       
37739;flows_recorded_at_busstations                                                                       
37740;flows_recorded_at_busstations                                                                       
37741;flows_recorded_at_busstations                                                                       
37742;flows_recorded_at_busstations                                                                       
37743;flows_recorded_at_busstations                                                                       
37744;flows_recorded_at_busstations                                                                       
37745;flows_recorded_at_busstations                                                                       
37746;flows_recorded_at_busstations                                                                       
37747;flows_recorded_at_busstations                                                                       
37748;flows_recorded_at_busstations                                                                       
37749;flows_recorded_at_busstations                                                                       
37750;flows_recorded_at_busstations                                                                       
37751;flows_recorded_at_busstations                                                                       
37752;flows_recorded_at_busstations                                                                       
37753;flows_recorded_at_busstations                                                                       
37754;flows_recorded_at_busstations                                                                       
37755;flows_recorded_at_busstations                                                                       
37756;flows_recorded_at_busstations                                                                       
37757;flows_recorded_at_busstations                                                                       
37758;flows_recorded_at_busstations                                                                       
37759;flows_recorded_at_busstations                                                                       
37760;flows_recorded_at_busstations                                                                       
37761;flows_recorded_at_busstations                                                                       
37762;flows_recorded_at_busstations                                                                       
37763;flows_recorded_at_busstations                                                                       
37764;flows_recorded_at_busstations                                                                       
37765;flows_recorded_at_busstations                                                                       
37766;flows_recorded_at_busstations                                                                       
37767;flows_recorded_at_busstations                                                                       
37768;flows_recorded_at_busstations                                                                       
37769;flows_recorded_at_busstations                                                                       
37770;flows_recorded_at_busstations                                                                       
37771;flows_recorded_at_busstations                                                                       
37772;flows_recorded_at_busstations                                                                       
37773;flows_recorded_at_busstations                                                                       
37774;flows_recorded_at_busstations                                                                       
37775;flows_recorded_at_busstations                                                                       
37776;flows_recorded_at_busstations                                                                       
37777;flows_recorded_at_busstations                                                                       
37778;flows_recorded_at_busstations                                                                       
37779;flows_recorded_at_busstations                                                                       
37780;flows_recorded_at_busstations                                                                       
37781;flows_recorded_at_busstations                                                                       
37782;flows_recorded_at_busstations                                                                       
37783;flows_recorded_at_busstations                                                                       
37784;flows_recorded_at_busstations                                                                       
37785;flows_recorded_at_busstations                                                                       
37786;flows_recorded_at_busstations                                                                       
37787;flows_recorded_at_busstations                                                                       
37788;flows_recorded_at_busstations                                                                       
37789;flows_recorded_at_busstations                                                                       
37790;flows_recorded_at_busstations                                                                       
37791;flows_recorded_at_busstations                                                                       
37792;flows_recorded_at_busstations                                                                       
37793;flows_recorded_at_busstations                                                                       
37794;flows_recorded_at_busstations                                                                       
37795;flows_recorded_at_busstations                                                                       
37796;flows_recorded_at_busstations                                                                       
37797;flows_recorded_at_busstations                                                                       
37798;flows_recorded_at_busstations                                                                       
37799;flows_recorded_at_busstations                                                                       
37800;flows_recorded_at_busstations                                                                       
37801;flows_recorded_at_busstations                                                                       
37802;flows_recorded_at_busstations                                                                       
37803;flows_recorded_at_busstations                                                                       
37804;flows_recorded_at_busstations                                                                       
37805;flows_recorded_at_busstations                                                                       
37806;flows_recorded_at_busstations                                                                       
37807;flows_recorded_at_busstations                                                                       
37808;flows_recorded_at_busstations                                                                       
37809;flows_recorded_at_busstations                                                                       
37810;flows_recorded_at_busstations                                                                       
37811;flows_recorded_at_busstations                                                                       
37812;flows_recorded_at_busstations                                                                       
37813;flows_recorded_at_busstations                                                                       
37814;flows_recorded_at_busstations                                                                       
37815;flows_recorded_at_busstations                                                                       
37816;flows_recorded_at_busstations                                                                       
37817;flows_recorded_at_busstations                                                                       
37818;flows_recorded_at_busstations                                                                       
