id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
1067;Nyolugu                                                                                             ;;city region 50km                                  ;34.753316;2166;20.78996466;35501;Savelugu                                          ;Rural                                             ;city region 50km                                  ;0.684613889
1068;Zoggo                                                                                               ;;city region 50km                                  ;32.490167;2166;12.51764954;35501;Savelugu                                          ;Rural                                             ;city region 50km                                  ;0.565202778
1069;Tampion                                                                                             ;;city region 50km                                  ;27.538352;2166;17.44159125;35501;Savelugu                                          ;Rural                                             ;city region 50km                                  ;0.528827778
1070;Daganga                                                                                             ;;city region 50km                                  ;35.791971;2166;31.84091186;35501;Savelugu                                          ;Rural                                             ;city region 50km                                  ;1.0617
8;Yekura-Fisila                                                                                       ;;city region 50km                                  ;15.52782;212;17.49735348;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.303838889
9;Kurubanyili                                                                                         ;;city region 50km                                  ;17.954273;212;19.82089851;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.308005556
10;Jabangyili                                                                                          ;;city region 50km                                  ;16.524865;212;18.3751408;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.276541667
11;Changyili                                                                                           ;;city region 50km                                  ;15.907239;212;17.55382216;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.255330556
12;Adubiliyili                                                                                         ;;city region 50km                                  ;15.057739;212;16.70425077;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.226122222
23;Gbinjari                                                                                            ;;city region 50km                                  ;14.803071;212;16.06353332;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.3011
26;Nafaram                                                                                             ;;city region 50km                                  ;15.317482;212;15.88220136;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.344352778
67;Sugashie (south of Tamale)                                                                          ;;city region 50km                                  ;12.798489;212;15.12575246;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.312644444
77;Zamzugu                                                                                             ;;city region 50km                                  ;18.591379;212;19.9177928;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.370111111
81;Tunayili (south of Nyankpala)                                                                       ;;city region 50km                                  ;15.257534;212;16.0711677;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.341625
93;Dindo                                                                                               ;;city region 50km                                  ;16.278595;212;16.30763512;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.343972222
94;Yipelinayili                                                                                        ;;city region 50km                                  ;16.673636;212;16.53021494;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.371902778
95;Yepalsi                                                                                             ;;city region 50km                                  ;16.492825;212;16.10539949;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.352175
97;Balinkpen                                                                                           ;;city region 50km                                  ;16.345132;212;15.75899244;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.380155556
98;Nyorun                                                                                              ;;city region 50km                                  ;17.461907;212;16.72909806;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.399761111
99;Tansheigu                                                                                           ;;city region 50km                                  ;16.655858;212;15.60694768;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.528577778
100;Gun                                                                                                 ;;city region 50km                                  ;18.157712;212;17.04993881;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.548975
150;Kunjakwarri                                                                                         ;;city region 50km                                  ;15.318209;212;17.28404903;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.444155556
151;Gora                                                                                                ;;city region 50km                                  ;15.595784;212;17.43711628;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.264780556
158;Jolo                                                                                                ;;city region 50km                                  ;13.403319;212;15.35169895;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.375630556
160;Sinsablegwini                                                                                       ;;city region 50km                                  ;19.962826;212;19.74708719;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;
161;Takpili                                                                                             ;;city region 50km                                  ;31.402964;212;32.34184939;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.673011111
173;Juni                                                                                                ;;city region 50km                                  ;25.332478;212;26.07722126;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.415988889
174;Dagoyili                                                                                            ;;city region 50km                                  ;22.825201;212;23.47285344;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.449672222
175;Fita                                                                                                ;;city region 50km                                  ;21.090121;212;21.91392782;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.414477778
176;Cheko                                                                                               ;;city region 50km                                  ;19.495323;212;20.60472962;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.353708333
179;Tuya                                                                                                ;;city region 50km                                  ;15.605826;212;16.08926206;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.2194
194;Lahagu                                                                                              ;;city region 50km                                  ;14.949785;212;16.39707319;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.261688889
205;Kasuridaborshe                                                                                      ;;city region 50km                                  ;33.39642;212;32.32843679;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.887086111
206;Wantugu (west of Tamale)                                                                            ;;city region 50km                                  ;34.99948;212;34.27303822;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.694777778
245;Nyerizegu                                                                                           ;;city region 50km                                  ;24.181846;212;23.16348078;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.628011111
893;Gou                                                                                                 ;;city region 50km                                  ;43.670669;212;44.78377623;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.918680556
894;Kito                                                                                                ;;city region 50km                                  ;41.378733;212;42.6546889;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.809811111
895;Gbarni                                                                                              ;;city region 50km                                  ;38.072242;212;39.62846882;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.482063889
896;Wawaa                                                                                               ;;city region 50km                                  ;36.278968;212;38.15565397;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.702238889
897;Konya                                                                                               ;;city region 50km                                  ;40.843341;212;43.02170021;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;1.152602778
898;Yilligi                                                                                             ;;city region 50km                                  ;41.730979;212;43.8357122;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.990419444
899;Yaaboguni                                                                                           ;;city region 50km                                  ;26.604353;212;28.48123252;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.443716667
900;Nyanagu Lagoon                                                                                      ;;city region 50km                                  ;46.682936;212;48.29276445;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.569322222
969;Shedua                                                                                              ;;city region 50km                                  ;21.278589;212;19.81904259;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.555769444
1018;Ginjani                                                                                             ;;city region 50km                                  ;20.479721;212;19.16011569;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.551763889
1073;Chabichabi                                                                                          ;;city region 50km                                  ;18.755504;212;17.37843089;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.436580556
1082;Zamzugu                                                                                             ;;city region 50km                                  ;18.591379;212;19.9177928;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.370111111
1083;Dindo                                                                                               ;;city region 50km                                  ;16.278595;212;16.30763512;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.343972222
1186;Jerigu                                                                                              ;;city region 50km                                  ;15.448913;212;16.81584909;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.234002778
301;Yamoransa                                                                                           ;;national                                          ;470.654765;7884;3.573507122;0;Moree                                             ;Rural                                             ;national                                          ;6.844166667
367;Nsawam                                                                                              ;;national                                          ;400.77664;8799;0.175361681;0;Nsawam                                            ;Urban                                             ;national                                          ;7.030372222
1196;Wundua                                                                                              ;;national                                          ;107.825818;7306;24.63439492;10413;Gambaga                                           ;Rural                                             ;national                                          ;2.156597222
1268;Latinkpa                                                                                            ;;city region 100km                                 ;85.889382;5658;27.63711385;13948;Chamba                                            ;Rural                                             ;national                                          ;1.791066667
614;Buipe                                                                                               ;;city region 100km                                 ;96.096809;5437;0.161223125;14564;Buipe                                             ;Urban                                             ;national                                          ;1.256352778
859;Domeabra                                                                                            ;;city region 100km                                 ;69.806158;5437;27.67288318;14564;Buipe                                             ;Rural                                             ;national                                          ;0.898333333
860;Fufulsu Junction                                                                                    ;;city region 100km                                 ;55.807017;5437;43.11260906;14564;Buipe                                             ;Rural                                             ;national                                          ;0.744233333
861;Willinbla                                                                                           ;;city region 100km                                 ;66.25632;5437;41.37881485;14564;Buipe                                             ;Rural                                             ;national                                          ;0.892636111
862;Kojokrom                                                                                            ;;city region 100km                                 ;66.356456;5437;41.1664701;14564;Buipe                                             ;Rural                                             ;national                                          ;0.891238889
952;Kafehiyili                                                                                          ;;city region 50km                                  ;12.785889;212;10.74340796;312881;Tamale                                            ;Rural                                             ;city region 50km                                  ;0.272227778
863;Supuni                                                                                              ;;city region 100km                                 ;69.267045;5437;41.39853588;14564;Buipe                                             ;Rural                                             ;national                                          ;0.934413889
869;Bonyase                                                                                             ;;city region 100km                                 ;50.326814;5437;45.91588898;14564;Buipe                                             ;Rural                                             ;national                                          ;0.797402778
870;Yawulpe                                                                                             ;;city region 100km                                 ;52.926337;5437;45.34398417;14564;Buipe                                             ;Rural                                             ;national                                          ;0.682019444
871;Nyawurpe                                                                                            ;;city region 100km                                 ;53.13366;5437;45.10884567;14564;Buipe                                             ;Rural                                             ;national                                          ;0.683252778
891;Nyeima                                                                                              ;;city region 100km                                 ;59.141623;5437;37.36261925;14564;Buipe                                             ;Rural                                             ;national                                          ;1.381325
892;Lambul                                                                                              ;;city region 100km                                 ;52.686897;5437;45.09405849;14564;Buipe                                             ;Rural                                             ;national                                          ;0.672383333
901;Tepupa Rapids                                                                                       ;;city region 100km                                 ;50.929375;5437;46.99669196;14564;Buipe                                             ;Rural                                             ;national                                          ;1.596955556
1109;Mpaha Jct.                                                                                          ;;city region 100km                                 ;72.584359;5437;24.73061859;14564;Buipe                                             ;Rural                                             ;national                                          ;0.9387
1114;Mpaha                                                                                               ;;city region 100km                                 ;77.887631;5437;39.8630125;14564;Buipe                                             ;Rural                                             ;national                                          ;2.647708333
1313;Fulfoso                                                                                             ;;city region 100km                                 ;56.045234;5437;42.68392478;14564;Buipe                                             ;Rural                                             ;national                                          ;0.720983333
221;Pigu                                                                                                ;;city region 100km                                 ;63.711639;5240;13.247479;15203;Diare                                             ;Rural                                             ;national                                          ;0.843341667
222;Diari                                                                                               ;;city region 100km                                 ;51.355593;5240;0.227235897;15203;Diare                                             ;Urban                                             ;national                                          ;0.672752778
269;Adayili                                                                                             ;;city region 100km                                 ;52.088605;5240;11.2926597;15203;Diare                                             ;Rural                                             ;national                                          ;1.087147222
270;Tigila                                                                                              ;;city region 100km                                 ;52.993094;5240;9.22099197;15203;Diare                                             ;Rural                                             ;national                                          ;1.002533333
271;Gbanga                                                                                              ;;city region 100km                                 ;52.608003;5240;6.834341892;15203;Diare                                             ;Rural                                             ;national                                          ;0.922316667
274;Zankale                                                                                             ;;city region 100km                                 ;50.969915;5240;17.61305332;15203;Diare                                             ;Rural                                             ;national                                          ;1.111688889
276;Tamalagu                                                                                            ;;city region 100km                                 ;50.990234;5240;15.44743342;15203;Diare                                             ;Rural                                             ;national                                          ;1.012152778
277;Bagurugu                                                                                            ;;city region 100km                                 ;55.677964;5240;16.67197174;15203;Diare                                             ;Rural                                             ;national                                          ;1.171138889
624;Monkaringa                                                                                          ;;city region 100km                                 ;84.131337;5240;48.30779892;15203;Diare                                             ;Rural                                             ;national                                          ;2.085277778
627;Kubori                                                                                              ;;city region 100km                                 ;94.970894;5240;54.95032633;15203;Diare                                             ;Rural                                             ;national                                          ;2.277938889
903;Sogo                                                                                                ;;city region 100km                                 ;51.930666;5240;11.19595655;15203;Diare                                             ;Rural                                             ;national                                          ;1.089513889
904;Dinga                                                                                               ;;city region 100km                                 ;54.90056;5240;10.29613714;15203;Diare                                             ;Rural                                             ;national                                          ;1.057905556
906;Wovone                                                                                              ;;city region 100km                                 ;60.698433;5240;13.47349984;15203;Diare                                             ;Rural                                             ;national                                          ;
907;Nambagla                                                                                            ;;city region 100km                                 ;60.040231;5240;8.62468098;15203;Diare                                             ;Rural                                             ;national                                          ;0.959338889
908;Safam                                                                                               ;;city region 100km                                 ;64.907167;5240;14.79937274;15203;Diare                                             ;Rural                                             ;national                                          ;1.200272222
909;Sana                                                                                                ;;city region 100km                                 ;61.44717;5240;10.03060171;15203;Diare                                             ;Rural                                             ;national                                          ;0.927733333
910;Zosali                                                                                              ;;city region 100km                                 ;54.535753;5240;5.272857817;15203;Diare                                             ;Rural                                             ;national                                          ;0.824608333
911;Kadia                                                                                               ;;city region 100km                                 ;55.937044;5240;4.618628466;15203;Diare                                             ;Rural                                             ;national                                          ;0.746844444
912;Dapali                                                                                              ;;city region 100km                                 ;61.324973;5240;13.35283399;15203;Diare                                             ;Rural                                             ;national                                          ;
913;Nasia (River)                                                                                       ;;city region 100km                                 ;64.832396;5240;15.83057169;15203;Diare                                             ;Rural                                             ;national                                          ;
919;Gorgu                                                                                               ;;city region 100km                                 ;64.179356;5240;20.17482963;15203;Diare                                             ;Rural                                             ;national                                          ;1.059316667
920;Kpatarabogo                                                                                         ;;city region 100km                                 ;65.093018;5240;22.34756264;15203;Diare                                             ;Rural                                             ;national                                          ;1.084966667
926;Maasibilisi                                                                                         ;;city region 100km                                 ;61.78157;5240;20.35349295;15203;Diare                                             ;Rural                                             ;national                                          ;1.339508333
928;Bugkulibung                                                                                         ;;city region 100km                                 ;64.986688;5240;23.80129018;15203;Diare                                             ;Rural                                             ;national                                          ;1.118008333
929;Dikpenkulibung                                                                                      ;;city region 100km                                 ;64.16769;5240;18.69188904;15203;Diare                                             ;Rural                                             ;national                                          ;1.006016667
1098;Saakpuli                                                                                            ;;city region 100km                                 ;69.364288;5240;20.80370232;15203;Diare                                             ;Rural                                             ;national                                          ;1.104630556
1118;Zantani                                                                                             ;;city region 100km                                 ;62.972641;5240;53.81191798;15203;Diare                                             ;Rural                                             ;national                                          ;1.623672222
1256;Janga                                                                                               ;;city region 100km                                 ;70.717695;5240;21.11271397;15203;Diare                                             ;Rural                                             ;national                                          ;1.538647222
1325;Vani                                                                                                ;;city region 100km                                 ;66.803076;5240;20.26399994;15203;Diare                                             ;Rural                                             ;national                                          ;
223;Karaga                                                                                              ;;city region 100km                                 ;73.271687;4656;0.559599425;17194;Karaga                                            ;Urban                                             ;national                                          ;1.351163889
266;Ga                                                                                                  ;;city region 100km                                 ;62.620541;4656;13.53769286;17194;Karaga                                            ;Rural                                             ;national                                          ;1.129913889
278;Nyonguma                                                                                            ;;city region 100km                                 ;57.944202;4656;22.97467625;17194;Karaga                                            ;Rural                                             ;national                                          ;1.483319444
279;Sung                                                                                                ;;city region 100km                                 ;67.400628;4656;12.50976315;17194;Karaga                                            ;Rural                                             ;national                                          ;1.378819444
280;Tong                                                                                                ;;city region 100km                                 ;71.636418;4656;5.076083465;17194;Karaga                                            ;Rural                                             ;national                                          ;1.449822222
281;Saguli                                                                                              ;;city region 100km                                 ;54.336872;4656;34.29922524;17194;Karaga                                            ;Rural                                             ;national                                          ;1.274911111
914;Zinyee                                                                                              ;;city region 100km                                 ;74.288478;4656;9.846525593;17194;Karaga                                            ;Rural                                             ;national                                          ;1.65105
915;Nyansobuga                                                                                          ;;city region 100km                                 ;72.449088;4656;9.223316131;17194;Karaga                                            ;Rural                                             ;national                                          ;1.584275
916;Gbetogu                                                                                             ;;city region 100km                                 ;69.329356;4656;7.648931872;17194;Karaga                                            ;Rural                                             ;national                                          ;1.469544444
917;Tuyini                                                                                              ;;city region 100km                                 ;66.107697;4656;16.35732206;17194;Karaga                                            ;Rural                                             ;national                                          ;1.302819444
918;Sampayili                                                                                           ;;city region 100km                                 ;57.697123;4656;23.17797992;17194;Karaga                                            ;Rural                                             ;national                                          ;1.474633333
921;Pisigu                                                                                              ;;city region 100km                                 ;66.32236;4656;22.32943555;17194;Karaga                                            ;Rural                                             ;national                                          ;1.200605556
922;Nyong                                                                                               ;;city region 100km                                 ;58.477382;4656;20.91759623;17194;Karaga                                            ;Rural                                             ;national                                          ;1.527230556
923;Nampali                                                                                             ;;city region 100km                                 ;59.622394;4656;24.14292393;17194;Karaga                                            ;Rural                                             ;national                                          ;
924;Nyaguni                                                                                             ;;city region 100km                                 ;53.11681;4656;21.97666679;17194;Karaga                                            ;Rural                                             ;national                                          ;
925;Kulupongo                                                                                           ;;city region 100km                                 ;50.596175;4656;22.9298585;17194;Karaga                                            ;Rural                                             ;national                                          ;1.045052778
927;Kuforgu                                                                                             ;;city region 100km                                 ;65.251749;4656;25.09132516;17194;Karaga                                            ;Rural                                             ;national                                          ;1.155
930;Bandari                                                                                             ;;city region 100km                                 ;66.831563;4656;9.107329726;17194;Karaga                                            ;Rural                                             ;national                                          ;
931;Kugwahabiani                                                                                        ;;city region 100km                                 ;67.918937;4656;10.22912955;17194;Karaga                                            ;Rural                                             ;national                                          ;1.40245
932;Kwillibong                                                                                          ;;city region 100km                                 ;74.990155;4656;11.83942131;17194;Karaga                                            ;Rural                                             ;national                                          ;1.807419444
1101;Gariwe                                                                                              ;;city region 100km                                 ;51.268491;4656;34.01569274;17194;Karaga                                            ;Rural                                             ;national                                          ;1.160238889
1273;Tenyeli                                                                                             ;;city region 100km                                 ;85.77268;4656;13.17606561;17194;Karaga                                            ;Rural                                             ;national                                          ;1.831236111
1290;Samanga                                                                                             ;;city region 100km                                 ;67.005913;4656;14.06664915;17194;Karaga                                            ;Rural                                             ;national                                          ;1.331902778
1314;Namburugu                                                                                           ;;city region 100km                                 ;95.366954;4656;23.42370646;17194;Karaga                                            ;Rural                                             ;national                                          ;2.190952778
219;Tu wuo                                                                                              ;;city region 100km                                 ;89.345227;3336;21.87950264;23923;Gushiegu                                          ;Rural                                             ;national                                          ;1.639416667
220;Kukpaligu                                                                                           ;;city region 100km                                 ;85.909165;3336;21.19225734;23923;Gushiegu                                          ;Rural                                             ;national                                          ;1.755402778
623;Gushiago                                                                                            ;;city region 100km                                 ;89.826164;3336;0.255407133;23923;Gushiegu                                          ;Urban                                             ;national                                          ;1.7596
1103;Kpatinga                                                                                            ;;city region 100km                                 ;82.143043;3336;18.64155255;23923;Gushiegu                                          ;Rural                                             ;national                                          ;1.925180556
1181;Gbogu                                                                                               ;;city region 100km                                 ;91.404787;3336;11.43957993;23923;Gushiegu                                          ;Rural                                             ;national                                          ;1.769316667
