id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
210;Dawelgu                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.734092;2737;18.92366782;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.657652778
211;Diepo                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.21767;2737;16.82519226;28860;Kombissiri                                        ;Rural                                             ;city region 50km                                  ;0.562344444
134;Bidougou                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.861948;31;25.88637987;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.717913889
135;Bigtogo                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.507625;31;20.87788832;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.560133333
139;Goupana                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.506336;31;31.33658882;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.645536111
144;Nedego                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.119733;31;27.14728728;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.703875
145;Ouavougue                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.267288;31;25.28328669;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.606905556
146;Pabr?                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.006523;31;20.97027162;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.438522222
153;Zibako                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.847045;31;26.87107475;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.672847222
154;Zouma                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.033376;31;29.95301774;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.635575
736;Nioniogo                                                                                            ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;24.390242;31;27.13902373;2299007;Ouagadougou                                       ;Rural                                             ;city region 50km                                  ;0.479344444
675;S?n?gal                                                                                             ;foreign country                                   ;ECOWAS                                            ;1465.057719;;;;;;ECOWAS_international                              ;26.40241667
870;Guinea                                                                                              ;Foreign country                                   ;ECOWAS                                            ;1081.280408;;;;;;ECOWAS_international                              ;19.12455
284;Kaya                                                                                                ;cities and towns outside Greater Ouagadougou      ;city region 100km                                 ;92.79136;2529;1.681218756;31080;Kaya                                              ;Urban                                             ;national                                          ;1.569077778
848;Garitenga                                                                                           ;                                                  ;city region 50km                                  ;47.141187;7307;29.18937616;10412;Bokin                                             ;Rural                                             ;city region 50km                                  ;1.171602778
235;Bantogdo                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;47.233756;5528;9.186860197;14302;Kindi                                             ;Rural                                             ;city region 50km                                  ;1.177975
237;Bouanga                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;42.489919;5528;13.60624369;14302;Kindi                                             ;Rural                                             ;city region 50km                                  ;0.895538889
241;Gula                                                                                                ;Locations within Greater Ouagadougou              ;city region 50km                                  ;34.928583;5528;21.11305863;14302;Kindi                                             ;Rural                                             ;city region 50km                                  ;0.736811111
251;Zoundri                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;42.175035;5528;13.87184702;14302;Kindi                                             ;Rural                                             ;city region 50km                                  ;0.948580556
28;Lougbisse                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;21.201927;5520;8.32055593;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.556958333
30;Bangma                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.546776;5520;15.37206205;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.693422222
32;Dawanegomd                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.505506;5520;14.3178484;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.580344444
35;Goby                                                                                                ;Locations within Greater Ouagadougou              ;city region 50km                                  ;20.227986;5520;15.66560181;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.476736111
36;Gogho                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.692117;5520;9.633406352;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.445533333
37;Goumsi                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.081952;5520;16.0350234;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.650391667
39;Kalzi                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;30.152127;5520;18.82626958;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.760886111
44;Komsilga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.633804;5520;12.61314847;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.513877778
46;Pammonghin                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.238867;5520;19.98520217;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.389333333
51;Singdin                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.845466;5520;18.81361464;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.723130556
52;Talfeoumega                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.244453;5520;21.01688397;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.467863889
53;Tampouy                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;32.134884;5520;16.85386403;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.811352778
54;Tang-Sega                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;17.203331;5520;8.685090561;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.455905556
55;Tansega                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.071836;5520;18.9047999;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.585544444
58;Toeghin                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;36.473277;5520;21.617128;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.993180556
59;Toeghin-Peulh                                                                                       ;Locations within Greater Ouagadougou              ;city region 50km                                  ;37.366312;5520;21.5932918;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;1.053438889
60;Vaagogho                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.808177;5520;14.31490241;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.512263889
142;Laado                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;37.397909;5520;24.52672467;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;1.180127778
148;Rawilgu                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.77906;5520;18.91240883;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.546405556
149;Sabtenga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;19.668523;5520;20.59029339;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.424602778
178;Boulsin                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.602232;5520;13.79308268;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.677141667
179;Dawanegomd                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.629667;5520;6.966434501;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.546591667
180;Dondoulma                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.389308;5520;13.99981594;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.527602778
181;Nabakoutou                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.306554;5520;11.1350329;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.635836111
182;Nabitenga 1                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.604074;5520;12.74821651;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.587755556
183;Nabitenga 2                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.853423;5520;6.813387073;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.541547222
184;Ouansoa                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.654843;5520;12.14131006;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.643438889
185;Sahongo                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;22.502898;5520;11.86718985;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.609702778
186;San                                                                                                 ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.580574;5520;9.354331011;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.542272222
187;Seguedin                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.497219;5520;8.563238904;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.519911111
188;Silmissin                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.46233;5520;6.854248351;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.509022222
189;Tanghin-Dassouri                                                                                    ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.353952;5520;1.094800416;14338;Tanghin-Dassouri                                  ;Urban                                             ;city region 50km                                  ;0.3145
195;Tinsouka                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;16.71912;5520;8.277665492;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.411913889
196;Yalegr                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;13.8718;5520;14.58905827;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.409919444
197;Zanghindiesse                                                                                       ;Locations within Greater Ouagadougou              ;city region 50km                                  ;20.61651;5520;11.7751255;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.725483333
198;Zekounga                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;16.880059;5520;13.96890384;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.482775
202;Banbanto                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;31.37596;5520;24.44957641;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.585930556
205;Bonogo                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;33.925351;5520;26.40391554;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.708616667
208;Damkita                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;38.670706;5520;27.65528529;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.893855556
214;Karkuidghin                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;35.984789;5520;27.14165887;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.745316667
221;Kuizili                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;38.094168;5520;25.97172569;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;1.055302778
224;Ouidi-Waf                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;34.617813;5520;25.6232256;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.787736111
228;Tanghin (south of Widi p?age)                                                                       ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.898669;5520;22.70547093;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.464822222
232;Watinga                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;30.908518;5520;23.31646955;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.624891667
236;Barouli                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.042835;5520;20.57325206;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.711308333
239;Diguila                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.036597;5520;20.35809835;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.550580556
240;Gonsin                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;20.662728;5520;16.69560971;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.427305556
242;Koala                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.25748;5520;18.39343394;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.591975
244;Lao                                                                                                 ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.410866;5520;16.46475583;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.529863889
245;Manfyam                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.65745;5520;21.71038197;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.584794444
246;Nakamtenga                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;21.018859;5520;20.4027829;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.402377778
248;Sanon                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;28.909912;5520;21.54139843;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.698719444
249;Sourgoubila                                                                                         ;Locations within Greater Ouagadougou              ;city region 50km                                  ;31.737869;5520;19.23666189;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.664655556
638;Sapon?                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;36.172131;5520;27.36786313;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.744758333
653;Gnimdi (Yimdi)                                                                                      ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.455038;5520;3.988936862;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.255369444
666;Widi                                                                                                ;P?age                                             ;city region 50km                                  ;22.315356;5520;20.16108472;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.393811111
699;Balol?                                                                                              ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;26.796381;5520;7.33400703;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.548933333
700;Bazoul?                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;20.739224;5520;4.766310681;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.401180556
703;Tonsgho                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;28.557728;5520;6.424865216;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.379827778
724;Tama (Tanghin Dassouri)                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;29.178698;5520;11.18277724;14338;Tanghin-Dassouri                                  ;Rural                                             ;city region 50km                                  ;0.785861111
217;Kougpaka                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;44.225703;4212;30.64703866;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;1.093152778
222;Nionsna                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;45.8999;4212;31.61658111;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;1.168911111
328;Komki-Ipala                                                                                         ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;36.769048;4212;7.844952048;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;0.577994444
348;Kokologho                                                                                           ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;42.707708;4212;0.308983313;19255;Kokologho                                         ;Urban                                             ;city region 50km                                  ;0.544844444
419;Tintilou                                                                                            ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;34.060115;4212;8.683828635;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;0.440119444
444;Pitmoaga                                                                                            ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;40.79926;4212;4.820326137;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;0.7267
673;Bingo                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;34.319798;4212;12.28594265;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;0.741308333
704;Vipalgo                                                                                             ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;38.206011;4212;15.78265867;19255;Kokologho                                         ;Rural                                             ;city region 50km                                  ;0.87955
136;Bilogo                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.141463;3964;26.45537001;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.681986111
137;Dabar                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;32.730749;3964;31.44270787;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.7105
138;Gaskaye                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;32.32038;3964;30.97848732;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.684972222
151;Sal                                                                                                 ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.485552;3964;24.56602304;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.891302778
382;Laye                                                                                                ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;32.148796;3964;19.54953197;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.573877778
512;Kaonghin                                                                                            ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;35.750861;3964;18.21757803;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;1.083841667
665;Sigl?                                                                                               ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;44.28314;3964;11.95701458;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.933366667
730;Si?mtenga                                                                                           ;cities and towns outside Greater Ouagadougou      ;city region 50km                                  ;40.005007;3964;14.71264288;20281;Bousse                                            ;Rural                                             ;city region 50km                                  ;0.895083333
141;Kodemtor                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;20.69167;3409;20.65585104;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.580211111
150;Sag-Nioniogo                                                                                        ;Locations within Greater Ouagadougou              ;city region 50km                                  ;20.124072;3409;19.38957126;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.553027778
155;Badnogo1                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.378347;3409;14.4498712;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.346502778
158;Boassame                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.387284;3409;13.11321191;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.381341667
159;Boudtenga                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;29.938511;3409;13.00453194;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.380638889
160;Boudtenga-Peulh                                                                                     ;Locations within Greater Ouagadougou              ;city region 50km                                  ;31.84305;3409;13.00183009;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.407641667
163;Gons?                                                                                               ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.210292;3409;15.0446852;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.324163889
164;Komkaga                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.945463;3409;19.37840956;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.530475
165;Kouanda                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.352104;3409;13.04269913;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.441872222
166;Kouidi                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;24.114922;3409;15.70887158;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.311075
167;Manegsombo                                                                                          ;Locations within Greater Ouagadougou              ;city region 50km                                  ;26.401325;3409;10.82149939;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.490791667
252;Bangrin                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;25.149853;3409;10.42599791;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.460711111
253;Bendogo                                                                                             ;Locations within Greater Ouagadougou              ;city region 50km                                  ;19.270823;3409;18.24268894;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.466527778
254;Daguilma                                                                                            ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.441517;3409;18.47946664;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.444272222
255;Dogomnogo                                                                                           ;Locations within Greater Ouagadougou              ;city region 50km                                  ;23.174092;3409;18.09204608;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.653019444
256;Donsin                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;27.263094;3409;12.70918854;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.693063889
257;Gandin                                                                                              ;Locations within Greater Ouagadougou              ;city region 50km                                  ;18.993254;3409;17.00128042;23461;Ziniare                                           ;Rural                                             ;city region 50km                                  ;0.479994444
