duplicate_id;duplicate_reason
52729;Kassela_Niamana_duplicate                                                                           
52732;Kassela_Niamana_duplicate                                                                           
52755;Kassela_Niamana_duplicate                                                                           
52762;Kassela_Niamana_duplicate                                                                           
52769;Kassela_Niamana_duplicate                                                                           
52786;Kassela_Niamana_duplicate                                                                           
52788;Kassela_Niamana_duplicate                                                                           
52791;Kassela_Niamana_duplicate                                                                           
52793;Kassela_Niamana_duplicate                                                                           
52806;Kassela_Niamana_duplicate                                                                           
52809;Kassela_Niamana_duplicate                                                                           
52831;Kassela_Niamana_duplicate                                                                           
52834;Kassela_Niamana_duplicate                                                                           
52833;Kassela_Niamana_duplicate                                                                           
52841;Kassela_Niamana_duplicate                                                                           
52848;Kassela_Niamana_duplicate                                                                           
52855;Kassela_Niamana_duplicate                                                                           
52860;Kassela_Niamana_duplicate                                                                           
52874;Kassela_Niamana_duplicate                                                                           
52954;Kassela_Niamana_duplicate                                                                           
52957;Kassela_Niamana_duplicate                                                                           
52960;Kassela_Niamana_duplicate                                                                           
52961;Kassela_Niamana_duplicate                                                                           
52964;Kassela_Niamana_duplicate                                                                           
52974;Kassela_Niamana_duplicate                                                                           
52984;Kassela_Niamana_duplicate                                                                           
53001;Kassela_Niamana_duplicate                                                                           
53017;Kassela_Niamana_duplicate                                                                           
53025;Kassela_Niamana_duplicate                                                                           
53037;Kassela_Niamana_duplicate                                                                           
53044;Kassela_Niamana_duplicate                                                                           
53050;Kassela_Niamana_duplicate                                                                           
53058;Kassela_Niamana_duplicate                                                                           
53075;Kassela_Niamana_duplicate                                                                           
53078;Kassela_Niamana_duplicate                                                                           
53111;Kassela_Niamana_duplicate                                                                           
53125;Kassela_Niamana_duplicate                                                                           
53135;Kassela_Niamana_duplicate                                                                           
53141;Kassela_Niamana_duplicate                                                                           
53163;Kassela_Niamana_duplicate                                                                           
53172;Kassela_Niamana_duplicate                                                                           
53173;Kassela_Niamana_duplicate                                                                           
53186;Kassela_Niamana_duplicate                                                                           
53204;Kassela_Niamana_duplicate                                                                           
53210;Kassela_Niamana_duplicate                                                                           
53213;Kassela_Niamana_duplicate                                                                           
53212;Kassela_Niamana_duplicate                                                                           
53219;Kassela_Niamana_duplicate                                                                           
53269;Kassela_Niamana_duplicate                                                                           
53270;Kassela_Niamana_duplicate                                                                           
53271;Kassela_Niamana_duplicate                                                                           
53285;Kassela_Niamana_duplicate                                                                           
53306;Kassela_Niamana_duplicate                                                                           
53313;Kassela_Niamana_duplicate                                                                           
53314;Kassela_Niamana_duplicate                                                                           
53325;Kassela_Niamana_duplicate                                                                           
53330;Kassela_Niamana_duplicate                                                                           
53341;Kassela_Niamana_duplicate                                                                           
53342;Kassela_Niamana_duplicate                                                                           
53345;Kassela_Niamana_duplicate                                                                           
53368;Kassela_Niamana_duplicate                                                                           
