id;label;type;spatial_category;distance_to_focal_city_km;fid_africapolis_near_settlement;distance_to_next_settlement_km;size_africapolis_near_settlement;name_africapolis_near_settlement;classification_rural_urban;spatial_category_revised;travel_time_h
446;Bafut                                                                                               ;Settlement                                        ;city region 50km                                  ;14.895913;4218;3.540985572;19211;Bafut                                             ;Urban                                             ;city region 50km                                  ;0.312694444
470;Pouss                                                                                               ;Settlement                                        ;national                                          ;763.912448;2868;4.55603066;27526;Pouss                                             ;Urban                                             ;national                                          ;17.78168611
382;Njinikom                                                                                            ;Settlement                                        ;city region 50km                                  ;34.605287;4071;4.029679141;19843;Njinikom                                          ;Urban                                             ;city region 50km                                  ;0.980375
667;Ndikinim?ki                                                                                         ;Settlement                                        ;national                                          ;152.490742;5769;3.953713001;13614;Ndikinimeki                                       ;Urban                                             ;national                                          ;2.317061111
487;Obala                                                                                               ;Settlement                                        ;national                                          ;250.897248;1562;7.056549132;48220;Obala                                             ;Urban                                             ;national                                          ;4.022319444
492;Ebebiy?n                                                                                            ;Settlement                                        ;national                                          ;441.142833;6623;3.794744268;11664;Ebebiyin/Kye Ossi [CMR]                           ;Urban                                             ;national                                          ;7.737277778
519;Baham                                                                                               ;Settlement                                        ;city region 100km                                 ;73.357346;8040;5.506000079;0;Bandjoun                                          ;Rural                                             ;national                                          ;1.193025
417;Nseni                                                                                               ;Settlement                                        ;city region 100km                                 ;63.54387;835;5.348933557;84856;Kumbo                                             ;Rural                                             ;national                                          ;1.71155
438;Carrefour zefa II                                                                                   ;Settlement                                        ;city region 50km                                  ;34.362639;6447;1.093295194;12001;Babungo                                           ;Urban                                             ;city region 50km                                  ;0.791911111
131;Chingo                                                                                              ;Settlement                                        ;city region 50km                                  ;44.091222;5889;3.784342478;13294;Babessi                                           ;Rural                                             ;city region 50km                                  ;1.194297222
214;Mbawere                                                                                             ;Settlement                                        ;city region 50km                                  ;48.912739;5889;7.255602908;13294;Babessi                                           ;Rural                                             ;city region 50km                                  ;1.459083333
238;Memb?                                                                                               ;Settlement                                        ;city region 50km                                  ;45.936789;5889;4.203598345;13294;Babessi                                           ;Rural                                             ;city region 50km                                  ;1.21915
322;Tohoti                                                                                              ;Settlement                                        ;city region 50km                                  ;49.871448;5889;4.747297795;13294;Babessi                                           ;Rural                                             ;city region 50km                                  ;1.321605556
656;Babessi                                                                                             ;Settlement                                        ;city region 50km                                  ;48.011451;5889;0.442616136;13294;Babessi                                           ;Urban                                             ;city region 50km                                  ;1.125308333
22;Bamali Junction                                                                                     ;Settlement                                        ;city region 50km                                  ;27.831532;5829;1.550129361;13463;Bamessing                                         ;Urban                                             ;city region 50km                                  ;0.566905556
25;Sub Palace Akeh                                                                                     ;Settlement                                        ;city region 50km                                  ;26.895291;5829;0.509248023;13463;Bamessing                                         ;Urban                                             ;city region 50km                                  ;0.549766667
26;3 Corners Bamali                                                                                    ;Settlement                                        ;city region 50km                                  ;29.849019;5829;4.907567679;13463;Bamessing                                         ;Rural                                             ;city region 50km                                  ;0.634055556
441;Ngwalang                                                                                            ;Settlement                                        ;city region 50km                                  ;26.20964;5829;0.178058175;13463;Bamessing                                         ;Urban                                             ;city region 50km                                  ;0.539341667
442;Nsangtah                                                                                            ;Settlement                                        ;city region 50km                                  ;25.56416;5829;0.967003055;13463;Bamessing                                         ;Urban                                             ;city region 50km                                  ;0.525758333
74;Awing                                                                                               ;Settlement                                        ;city region 50km                                  ;17.477514;5457;0.309728598;14504;Awing                                             ;Urban                                             ;city region 50km                                  ;0.592766667
90;Bali Gha                                                                                            ;Settlement                                        ;city region 50km                                  ;26.744169;5457;10.04232808;14504;Awing                                             ;Rural                                             ;city region 50km                                  ;0.639533333
77;Baba I                                                                                              ;Settlement                                        ;city region 50km                                  ;39.050933;5030;2.335401653;15959;Baba 1                                            ;Urban                                             ;city region 50km                                  ;1.245730556
252;Muya                                                                                                ;Settlement                                        ;city region 50km                                  ;40.059292;5030;0.442170857;15959;Baba 1                                            ;Urban                                             ;city region 50km                                  ;1.041077778
274;Ngwala                                                                                              ;Settlement                                        ;city region 50km                                  ;38.313125;5030;4.9744868;15959;Baba 1                                            ;Rural                                             ;city region 50km                                  ;0.869541667
45;Abu                                                                                                 ;Settlement                                        ;city region 50km                                  ;44.257433;5023;2.048770469;15984;Fundong                                           ;Urban                                             ;city region 50km                                  ;1.534872222
52;Aduk                                                                                                ;Settlement                                        ;city region 50km                                  ;47.278679;5023;3.940612378;15984;Fundong                                           ;Rural                                             ;city region 50km                                  ;1.605758333
53;Ajung                                                                                               ;Settlement                                        ;city region 50km                                  ;49.631592;5023;8.956232;15984;Fundong                                           ;Rural                                             ;city region 50km                                  ;1.531969444
224;Mbo                                                                                                 ;Settlement                                        ;city region 50km                                  ;45.983447;5023;3.01301739;15984;Fundong                                           ;Rural                                             ;city region 50km                                  ;1.553936111
235;Mejong                                                                                              ;Settlement                                        ;city region 50km                                  ;42.080313;5023;1.333724007;15984;Fundong                                           ;Urban                                             ;city region 50km                                  ;1.418691667
372;Laitom                                                                                              ;Settlement                                        ;city region 50km                                  ;40.135889;5023;3.329219834;15984;Fundong                                           ;Rural                                             ;city region 50km                                  ;1.273238889
34;Amassi                                                                                              ;Settlement                                        ;city region 50km                                  ;49.157036;4554;35.22920425;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;
38;Oshie                                                                                               ;Settlement                                        ;city region 50km                                  ;36.540065;4554;22.6609301;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;1.200977778
47;Acha Tugi                                                                                           ;Settlement                                        ;city region 50km                                  ;23.146475;4554;9.069279818;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.730775
122;Bome                                                                                                ;Settlement                                        ;city region 50km                                  ;16.563309;4554;3.813261917;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.550372222
167;Njindom                                                                                             ;Settlement                                        ;city region 50km                                  ;21.166102;4554;6.999581483;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.641422222
173;Jimda                                                                                               ;Settlement                                        ;city region 50km                                  ;21.190431;4554;8.343946075;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.746077778
261;Ngembo                                                                                              ;Settlement                                        ;city region 50km                                  ;11.699693;4554;5.163557611;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.249869444
275;Ngwokwong                                                                                           ;Settlement                                        ;city region 50km                                  ;26.595084;4554;13.02385932;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.83755
284;Ntah Etuh                                                                                           ;Settlement                                        ;city region 50km                                  ;22.348742;4554;9.910023885;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.663911111
319;Tinaku                                                                                              ;Settlement                                        ;city region 50km                                  ;29.434556;4554;15.36902393;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.892058333
323;Tonenja                                                                                             ;Settlement                                        ;city region 50km                                  ;25.723458;4554;11.68727083;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.804227778
326;Tudig                                                                                               ;Settlement                                        ;city region 50km                                  ;20.992454;4554;7.386433569;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.668388889
396;Njikwa                                                                                              ;Settlement                                        ;city region 50km                                  ;39.399557;4554;25.18728468;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;1.293352778
458;Mbengwi                                                                                             ;Settlement                                        ;city region 50km                                  ;15.943238;4554;1.425011502;17608;Mbengwi                                           ;Urban                                             ;city region 50km                                  ;0.382947222
732;Tugi (Momo)                                                                                         ;Settlement                                        ;city region 50km                                  ;19.610016;4554;5.099507502;17608;Mbengwi                                           ;Rural                                             ;city region 50km                                  ;0.543694444
78;Baba                                                                                                ;Settlement                                        ;city region 50km                                  ;11.643688;4345;9.580736641;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.327475
88;Bako                                                                                                ;Settlement                                        ;city region 50km                                  ;15.641551;4345;2.675916937;18632;Bali                                              ;Urban                                             ;city region 50km                                  ;0.368083333
123;Bosa                                                                                                ;Settlement                                        ;city region 50km                                  ;19.253372;4345;7.044117882;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.497738889
132;Chomba                                                                                              ;Settlement                                        ;city region 50km                                  ;8.279428;4345;8.209001164;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.195725
171;Jemajema                                                                                            ;Settlement                                        ;city region 50km                                  ;21.324132;4345;5.2521929;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.403805556
227;Mboutou                                                                                             ;Settlement                                        ;city region 50km                                  ;6.825751;4345;11.84722794;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.193077778
228;Mbu                                                                                                 ;Settlement                                        ;city region 50km                                  ;14.175412;4345;8.366118923;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.449791667
229;Mbufong                                                                                             ;Settlement                                        ;city region 50km                                  ;24.110331;4345;8.098803282;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.597780556
250;Mukwo                                                                                               ;Settlement                                        ;city region 50km                                  ;22.676088;4345;6.724190924;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.429730556
262;Ngenmewa                                                                                            ;Settlement                                        ;city region 50km                                  ;22.974724;4345;7.507205782;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.343575
339;Wontoko                                                                                             ;Settlement                                        ;city region 50km                                  ;23.30467;4345;10.72887145;18632;Bali                                              ;Rural                                             ;city region 50km                                  ;0.658769444
450;Bali                                                                                                ;Settlement                                        ;city region 50km                                  ;17.565702;4345;1.564801994;18632;Bali                                              ;Urban                                             ;city region 50km                                  ;0.244655556
436;Gold bag junction                                                                                   ;Settlement                                        ;city region 50km                                  ;30.23107;4280;1.417006185;18925;Bafanji                                           ;Urban                                             ;city region 50km                                  ;0.982388889
437;Njonoun Bridge                                                                                      ;Settlement                                        ;city region 50km                                  ;31.808289;4280;3.324079974;18925;Bafanji                                           ;Rural                                             ;city region 50km                                  ;1.033891667
439;Carrefour Njikah                                                                                    ;Settlement                                        ;city region 50km                                  ;34.959472;4280;6.184151293;18925;Bafanji                                           ;Rural                                             ;city region 50km                                  ;1.030369444
126;Bukari                                                                                              ;Settlement                                        ;city region 50km                                  ;17.03181;4218;7.026253505;19211;Bafut                                             ;Rural                                             ;city region 50km                                  ;0.361405556
205;Manta                                                                                               ;Settlement                                        ;city region 50km                                  ;20.171358;4218;7.9370928;19211;Bafut                                             ;Rural                                             ;city region 50km                                  ;0.448130556
209;Mbakon                                                                                              ;Settlement                                        ;city region 50km                                  ;26.637232;4218;12.91968147;19211;Bafut                                             ;Rural                                             ;city region 50km                                  ;0.603325
337;Wi                                                                                                  ;Settlement                                        ;city region 50km                                  ;22.799311;4218;10.7165017;19211;Bafut                                             ;Rural                                             ;city region 50km                                  ;
48;Achaf                                                                                               ;Settlement                                        ;city region 50km                                  ;48.074367;4074;7.575900354;19823;Mmen                                              ;Rural                                             ;city region 50km                                  ;1.555672222
119;Bolem                                                                                               ;Settlement                                        ;city region 50km                                  ;43.757949;4074;2.992172158;19823;Mmen                                              ;Urban                                             ;city region 50km                                  ;1.272361111
144;Ebo                                                                                                 ;Settlement                                        ;city region 50km                                  ;46.932666;4074;6.690605335;19823;Mmen                                              ;Rural                                             ;city region 50km                                  ;1.534258333
154;Ewo                                                                                                 ;Settlement                                        ;city region 50km                                  ;41.240934;4074;5.355892835;19823;Mmen                                              ;Rural                                             ;city region 50km                                  ;
158;Fom                                                                                                 ;Settlement                                        ;city region 50km                                  ;43.171837;4074;2.014363475;19823;Mmen                                              ;Urban                                             ;city region 50km                                  ;1.410080556
188;Kujoa                                                                                               ;Settlement                                        ;city region 50km                                  ;41.7366;4074;6.185035486;19823;Mmen                                              ;Rural                                             ;city region 50km                                  ;1.228091667
225;Mbolem                                                                                              ;Settlement                                        ;city region 50km                                  ;47.351102;4074;2.739882137;19823;Mmen                                              ;Urban                                             ;city region 50km                                  ;1.497991667
234;Meh                                                                                                 ;Settlement                                        ;city region 50km                                  ;42.01204;4074;2.611844489;19823;Mmen                                              ;Urban                                             ;city region 50km                                  ;1.355980556
237;Meli                                                                                                ;Settlement                                        ;city region 50km                                  ;35.2948;4074;9.457838926;19823;Mmen                                              ;Rural                                             ;city region 50km                                  ;1.385513889
246;Mme-Bafumen                                                                                         ;Settlement                                        ;city region 50km                                  ;44.455299;4074;0.240026801;19823;Mmen                                              ;Urban                                             ;city region 50km                                  ;1.387358333
272;Ngunen                                                                                              ;Settlement                                        ;city region 50km                                  ;39.110543;4074;5.572444536;19823;Mmen                                              ;Rural                                             ;city region 50km                                  ;1.350452778
27;Belo                                                                                                ;Settlement                                        ;city region 50km                                  ;32.050567;4071;3.275028078;19843;Njinikom                                          ;Rural                                             ;city region 50km                                  ;0.732408333
354;Angin                                                                                               ;Settlement                                        ;city region 50km                                  ;36.980604;4071;2.904462043;19843;Njinikom                                          ;Urban                                             ;city region 50km                                  ;0.971922222
355;Anyatva                                                                                             ;Settlement                                        ;city region 50km                                  ;36.815865;4071;3.726170048;19843;Njinikom                                          ;Rural                                             ;city region 50km                                  ;0.852205556
356;Bangolan                                                                                            ;Settlement                                        ;city region 50km                                  ;35.821013;4071;10.10134531;19843;Njinikom                                          ;Rural                                             ;city region 50km                                  ;
359;Choupa                                                                                              ;Settlement                                        ;city region 50km                                  ;37.324321;4071;7.416217788;19843;Njinikom                                          ;Rural                                             ;city region 50km                                  ;0.885983333
368;Kikfuini                                                                                            ;Settlement                                        ;city region 50km                                  ;31.837496;4071;3.052187426;19843;Njinikom                                          ;Rural                                             ;city region 50km                                  ;0.84795
379;Mulaon                                                                                              ;Settlement                                        ;city region 50km                                  ;36.362433;4071;2.194817126;19843;Njinikom                                          ;Urban                                             ;city region 50km                                  ;1.017516667
20;Batibo                                                                                              ;Settlement                                        ;city region 50km                                  ;32.12068;3991;0.601370059;20137;Batibo                                            ;Urban                                             ;city region 50km                                  ;0.481986111
40;Abebung                                                                                             ;Settlement                                        ;city region 50km                                  ;35.102514;3991;12.17973266;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.022919444
41;Abeshom                                                                                             ;Settlement                                        ;city region 50km                                  ;36.863929;3991;8.941680691;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.891580556
49;Achang                                                                                              ;Settlement                                        ;city region 50km                                  ;39.943228;3991;20.3810612;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.207863889
56;Akulabei                                                                                            ;Settlement                                        ;city region 50km                                  ;37.899669;3991;5.56191227;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.689780556
62;Ambo                                                                                                ;Settlement                                        ;city region 50km                                  ;34.57058;3991;4.734239802;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.686644444
64;Andek                                                                                               ;Settlement                                        ;city region 50km                                  ;35.221161;3991;16.36169617;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.027697222
65;Angai                                                                                               ;Settlement                                        ;city region 50km                                  ;35.789432;3991;17.81892422;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.050747222
66;Angie                                                                                               ;Settlement                                        ;city region 50km                                  ;41.768691;3991;9.213783299;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.834180556
67;Anong                                                                                               ;Settlement                                        ;city region 50km                                  ;28.4399;3991;7.136184861;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.610591667
68;Angong                                                                                              ;Settlement                                        ;city region 50km                                  ;35.502976;3991;11.32112218;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.003655556
69;Angwi                                                                                               ;Settlement                                        ;city region 50km                                  ;41.266716;3991;13.6359661;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.834977778
71;Ashong                                                                                              ;Settlement                                        ;city region 50km                                  ;29.084121;3991;11.23135592;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.812088889
75;Awun                                                                                                ;Settlement                                        ;city region 50km                                  ;31.10408;3991;3.376424686;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.592333333
76;Azem                                                                                                ;Settlement                                        ;city region 50km                                  ;39.79035;3991;12.08834105;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.835238889
86;Bajem                                                                                               ;Settlement                                        ;city region 50km                                  ;42.25882;3991;13.26670093;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.801936111
93;Bamben                                                                                              ;Settlement                                        ;city region 50km                                  ;40.585163;3991;11.48185307;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.785952778
98;Banatu                                                                                              ;Settlement                                        ;city region 50km                                  ;33.967305;3991;14.74233811;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.059233333
105;Baranja                                                                                             ;Settlement                                        ;city region 50km                                  ;28.347852;3991;8.652732261;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.693116667
109;Befang                                                                                              ;Settlement                                        ;city region 50km                                  ;44.18666;3991;14.53133104;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.803522222
112;Bendi                                                                                               ;Settlement                                        ;city region 50km                                  ;44.492068;3991;15.9159403;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.883391667
115;Besi                                                                                                ;Settlement                                        ;city region 50km                                  ;30.745955;3991;4.70551864;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.606280556
125;Bosi                                                                                                ;Settlement                                        ;city region 50km                                  ;42.708376;3991;19.39659285;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;
127;Bulam                                                                                               ;Settlement                                        ;city region 50km                                  ;46.991417;3991;18.48301159;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.055130556
136;Denku                                                                                               ;Settlement                                        ;city region 50km                                  ;48.046615;3991;17.9473282;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.901038889
137;Diche I                                                                                             ;Settlement                                        ;city region 50km                                  ;45.491096;3991;14.21215499;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.718216667
138;Diche II                                                                                            ;Settlement                                        ;city region 50km                                  ;43.98818;3991;11.88924037;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;0.862197222
143;Ebang                                                                                               ;Settlement                                        ;city region 50km                                  ;36.991852;3991;18.30632029;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.074736111
146;Edem                                                                                                ;Settlement                                        ;city region 50km                                  ;38.93022;3991;17.72155512;20137;Batibo                                            ;Rural                                             ;city region 50km                                  ;1.270863889
