duplicate_id;duplicate_reason
6139;duplicate_busses                                                                                    
6140;duplicate_busses                                                                                    
6141;duplicate_busses                                                                                    
6142;duplicate_busses                                                                                    
6143;duplicate_busses                                                                                    
6144;duplicate_busses                                                                                    
6145;duplicate_busses                                                                                    
6146;duplicate_busses                                                                                    
6147;duplicate_busses                                                                                    
6148;duplicate_busses                                                                                    
6302;duplicate_busses                                                                                    
6304;duplicate_busses                                                                                    
6384;duplicate_busses                                                                                    
6396;duplicate_busses                                                                                    
6405;duplicate_busses                                                                                    
6408;duplicate_busses                                                                                    
6414;duplicate_busses                                                                                    
6420;duplicate_busses                                                                                    
6422;duplicate_busses                                                                                    
6426;duplicate_busses                                                                                    
6427;duplicate_busses                                                                                    
6446;duplicate_busses                                                                                    
6451;duplicate_busses                                                                                    
6453;duplicate_busses                                                                                    
6456;duplicate_busses                                                                                    
6458;duplicate_busses                                                                                    
6459;duplicate_busses                                                                                    
6464;duplicate_busses                                                                                    
6466;duplicate_busses                                                                                    
6468;duplicate_busses                                                                                    
6469;duplicate_busses                                                                                    
6470;duplicate_busses                                                                                    
6471;duplicate_busses                                                                                    
6614;duplicate_busses                                                                                    
6616;duplicate_busses                                                                                    
6617;duplicate_busses                                                                                    
6618;duplicate_busses                                                                                    
6626;duplicate_busses                                                                                    
6631;duplicate_busses                                                                                    
6632;duplicate_busses                                                                                    
6638;duplicate_busses                                                                                    
6643;duplicate_busses                                                                                    
6644;duplicate_busses                                                                                    
6645;duplicate_busses                                                                                    
6646;duplicate_busses                                                                                    
6649;duplicate_busses                                                                                    
6650;duplicate_busses                                                                                    
6651;duplicate_busses                                                                                    
6652;duplicate_busses                                                                                    
6662;duplicate_busses                                                                                    
6663;duplicate_busses                                                                                    
6664;duplicate_busses                                                                                    
6668;duplicate_busses                                                                                    
6669;duplicate_busses                                                                                    
6670;duplicate_busses                                                                                    
6671;duplicate_busses                                                                                    
6672;duplicate_busses                                                                                    
6674;duplicate_busses                                                                                    
6678;duplicate_busses                                                                                    
6680;duplicate_busses                                                                                    
